Class,Accuracy,iteration,dset_size
8,0.9866529774127311,5.0,0.4
9,0.8681863230921705,5.0,0.4
0,0.9938775510204082,9.0,0.4
1,0.5823788546255506,9.0,0.4
2,0.9874031007751938,9.0,0.4
3,0.9851485148514851,9.0,0.4
4,0.9684317718940937,9.0,0.4
5,0.9674887892376681,9.0,0.4
6,0.9676409185803758,9.0,0.4
7,0.9562256809338522,9.0,0.4
8,0.9866529774127311,9.0,0.4
9,0.8681863230921705,9.0,0.4
0,0.9938775510204082,4.0,0.4
1,0.5823788546255506,4.0,0.4
2,0.9874031007751938,4.0,0.4
3,0.9851485148514851,4.0,0.4
4,0.9684317718940937,4.0,0.4
5,0.9674887892376681,4.0,0.4
6,0.9676409185803758,4.0,0.4
7,0.9562256809338522,4.0,0.4
8,0.9866529774127311,4.0,0.4
9,0.8681863230921705,4.0,0.4
0,0.9938775510204082,2.0,0.4
1,0.5823788546255506,2.0,0.4
2,0.9874031007751938,2.0,0.4
3,0.9851485148514851,2.0,0.4
4,0.9684317718940937,2.0,0.4
5,0.9674887892376681,2.0,0.4
6,0.9676409185803758,2.0,0.4
7,0.9562256809338522,2.0,0.4
8,0.9866529774127311,2.0,0.4
9,0.8681863230921705,2.0,0.4
0,0.9938775510204082,8.0,0.4
1,0.5823788546255506,8.0,0.4
2,0.9874031007751938,8.0,0.4
3,0.9851485148514851,8.0,0.4
4,0.9684317718940937,8.0,0.4
5,0.9674887892376681,8.0,0.4
6,0.9676409185803758,8.0,0.4
7,0.9562256809338522,8.0,0.4
8,0.9866529774127311,8.0,0.4
9,0.8681863230921705,8.0,0.4
0,0.9938775510204082,1.0,0.4
1,0.5823788546255506,1.0,0.4
2,0.9874031007751938,1.0,0.4
3,0.9851485148514851,1.0,0.4
4,0.9684317718940937,1.0,0.4
5,0.9674887892376681,1.0,0.4
6,0.9676409185803758,1.0,0.4
7,0.9562256809338522,1.0,0.4
8,0.9866529774127311,1.0,0.4
9,0.8681863230921705,1.0,0.4
0,0.9938775510204082,3.0,0.4
1,0.5823788546255506,3.0,0.4
2,0.9874031007751938,3.0,0.4
3,0.9851485148514851,3.0,0.4
4,0.9684317718940937,3.0,0.4
5,0.9674887892376681,3.0,0.4
6,0.9676409185803758,3.0,0.4
7,0.9562256809338522,3.0,0.4
8,0.9866529774127311,3.0,0.4
9,0.8681863230921705,3.0,0.4
0,0.9938775510204082,10.0,0.4
1,0.5823788546255506,10.0,0.4
2,0.9874031007751938,10.0,0.4
0,0.9938775510204082,6.0,0.4
1,0.5823788546255506,6.0,0.4
2,0.9874031007751938,6.0,0.4
3,0.9851485148514851,10.0,0.4
3,0.9851485148514851,6.0,0.4
4,0.9684317718940937,10.0,0.4
4,0.9684317718940937,6.0,0.4
5,0.9674887892376681,6.0,0.4
5,0.9674887892376681,10.0,0.4
6,0.9676409185803758,6.0,0.4
6,0.9676409185803758,10.0,0.4
7,0.9562256809338522,6.0,0.4
8,0.9866529774127311,6.0,0.4
7,0.9562256809338522,10.0,0.4
9,0.8681863230921705,6.0,0.4
8,0.9866529774127311,10.0,0.4
9,0.8681863230921705,10.0,0.4
0,0.9938775510204082,7.0,0.4
1,0.5823788546255506,7.0,0.4
2,0.9874031007751938,7.0,0.4
3,0.9851485148514851,7.0,0.4
4,0.9684317718940937,7.0,0.4
5,0.9674887892376681,7.0,0.4
6,0.9676409185803758,7.0,0.4
7,0.9562256809338522,7.0,0.4
8,0.9866529774127311,7.0,0.4
9,0.8681863230921705,7.0,0.4
0,0.9938775510204082,12.0,0.4
1,0.5823788546255506,12.0,0.4
2,0.9874031007751938,12.0,0.4
3,0.9851485148514851,12.0,0.4
4,0.9684317718940937,12.0,0.4
5,0.9674887892376681,12.0,0.4
6,0.9676409185803758,12.0,0.4
7,0.9562256809338522,12.0,0.4
8,0.9866529774127311,12.0,0.4
9,0.8681863230921705,12.0,0.4
0,0.9938775510204082,8.0,0.4
1,0.5823788546255506,8.0,0.4
2,0.9874031007751938,8.0,0.4
3,0.9851485148514851,8.0,0.4
4,0.9684317718940937,8.0,0.4
5,0.9674887892376681,8.0,0.4
6,0.9676409185803758,8.0,0.4
7,0.9562256809338522,8.0,0.4
8,0.9866529774127311,8.0,0.4
9,0.8681863230921705,8.0,0.4
0,0.9938775510204082,6.0,0.4
1,0.5823788546255506,6.0,0.4
2,0.9874031007751938,6.0,0.4
3,0.9851485148514851,6.0,0.4
4,0.9684317718940937,6.0,0.4
5,0.9674887892376681,6.0,0.4
6,0.9676409185803758,6.0,0.4
7,0.9562256809338522,6.0,0.4
8,0.9866529774127311,6.0,0.4
9,0.8681863230921705,6.0,0.4
0,0.9938775510204082,14.0,0.4
1,0.5823788546255506,14.0,0.4
2,0.9874031007751938,14.0,0.4
3,0.9851485148514851,14.0,0.4
4,0.9684317718940937,14.0,0.4
5,0.9674887892376681,14.0,0.4
6,0.9676409185803758,14.0,0.4
7,0.9562256809338522,14.0,0.4
8,0.9866529774127311,14.0,0.4
9,0.8681863230921705,14.0,0.4
0,0.9938775510204082,2.0,0.4
1,0.5823788546255506,2.0,0.4
2,0.9874031007751938,2.0,0.4
3,0.9851485148514851,2.0,0.4
4,0.9684317718940937,2.0,0.4
5,0.9674887892376681,2.0,0.4
6,0.9676409185803758,2.0,0.4
7,0.9562256809338522,2.0,0.4
8,0.9866529774127311,2.0,0.4
9,0.8681863230921705,2.0,0.4
0,0.9938775510204082,20.0,0.4
1,0.5823788546255506,20.0,0.4
2,0.9874031007751938,20.0,0.4
3,0.9851485148514851,20.0,0.4
4,0.9684317718940937,20.0,0.4
5,0.9674887892376681,20.0,0.4
6,0.9676409185803758,20.0,0.4
7,0.9562256809338522,20.0,0.4
8,0.9866529774127311,20.0,0.4
9,0.8681863230921705,20.0,0.4
0,0.9938775510204082,4.0,0.4
1,0.5823788546255506,4.0,0.4
2,0.9874031007751938,4.0,0.4
3,0.9851485148514851,4.0,0.4
4,0.9684317718940937,4.0,0.4
5,0.9674887892376681,4.0,0.4
6,0.9676409185803758,4.0,0.4
7,0.9562256809338522,4.0,0.4
8,0.9866529774127311,4.0,0.4
9,0.8681863230921705,4.0,0.4
0,0.9938775510204082,16.0,0.4
0,0.9938775510204082,18.0,0.4
1,0.5823788546255506,16.0,0.4
1,0.5823788546255506,18.0,0.4
2,0.9874031007751938,18.0,0.4
2,0.9874031007751938,16.0,0.4
3,0.9851485148514851,18.0,0.4
3,0.9851485148514851,16.0,0.4
4,0.9684317718940937,18.0,0.4
4,0.9684317718940937,16.0,0.4
5,0.9674887892376681,18.0,0.4
6,0.9676409185803758,18.0,0.4
5,0.9674887892376681,16.0,0.4
7,0.9562256809338522,18.0,0.4
6,0.9676409185803758,16.0,0.4
8,0.9866529774127311,18.0,0.4
7,0.9562256809338522,16.0,0.4
9,0.8681863230921705,18.0,0.4
8,0.9866529774127311,16.0,0.4
9,0.8681863230921705,16.0,0.4
0,0.9938775510204082,10.0,0.4
1,0.5823788546255506,10.0,0.4
2,0.9874031007751938,10.0,0.4
3,0.9851485148514851,10.0,0.4
4,0.9684317718940937,10.0,0.4
5,0.9674887892376681,10.0,0.4
6,0.9676409185803758,10.0,0.4
7,0.9562256809338522,10.0,0.4
8,0.9866529774127311,10.0,0.4
9,0.8681863230921705,10.0,0.4
0,0.9938775510204082,3.0,0.4
1,0.5823788546255506,3.0,0.4
2,0.9874031007751938,3.0,0.4
3,0.9851485148514851,3.0,0.4
4,0.9684317718940937,3.0,0.4
5,0.9674887892376681,3.0,0.4
6,0.9676409185803758,3.0,0.4
7,0.9562256809338522,3.0,0.4
8,0.9866529774127311,3.0,0.4
9,0.8681863230921705,3.0,0.4
0,0.9938775510204082,15.0,0.4
1,0.5823788546255506,15.0,0.4
2,0.9874031007751938,15.0,0.4
3,0.9851485148514851,15.0,0.4
4,0.9684317718940937,15.0,0.4
5,0.9674887892376681,15.0,0.4
6,0.9676409185803758,15.0,0.4
7,0.9562256809338522,15.0,0.4
8,0.9866529774127311,15.0,0.4
9,0.8681863230921705,15.0,0.4
0,0.9938775510204082,6.0,0.4
1,0.5823788546255506,6.0,0.4
2,0.9874031007751938,6.0,0.4
3,0.9851485148514851,6.0,0.4
4,0.9684317718940937,6.0,0.4
5,0.9674887892376681,6.0,0.4
6,0.9676409185803758,6.0,0.4
7,0.9562256809338522,6.0,0.4
8,0.9866529774127311,6.0,0.4
9,0.8681863230921705,6.0,0.4
0,0.9938775510204082,27.0,0.4
1,0.5823788546255506,27.0,0.4
2,0.9874031007751938,27.0,0.4
3,0.9851485148514851,27.0,0.4
4,0.9684317718940937,27.0,0.4
5,0.9674887892376681,27.0,0.4
6,0.9676409185803758,27.0,0.4
7,0.9562256809338522,27.0,0.4
8,0.9866529774127311,27.0,0.4
9,0.8681863230921705,27.0,0.4
0,0.9938775510204082,9.0,0.4
1,0.5823788546255506,9.0,0.4
2,0.9874031007751938,9.0,0.4
3,0.9851485148514851,9.0,0.4
4,0.9684317718940937,9.0,0.4
5,0.9674887892376681,9.0,0.4
6,0.9676409185803758,9.0,0.4
7,0.9562256809338522,9.0,0.4
8,0.9866529774127311,9.0,0.4
9,0.8681863230921705,9.0,0.4
0,0.9938775510204082,12.0,0.4
1,0.5823788546255506,12.0,0.4
2,0.9874031007751938,12.0,0.4
0,0.9938775510204082,30.0,0.4
1,0.5823788546255506,30.0,0.4
2,0.9874031007751938,30.0,0.4
3,0.9851485148514851,12.0,0.4
4,0.9684317718940937,12.0,0.4
5,0.9674887892376681,12.0,0.4
6,0.9676409185803758,12.0,0.4
3,0.9851485148514851,30.0,0.4
4,0.9684317718940937,30.0,0.4
7,0.9562256809338522,12.0,0.4
8,0.9866529774127311,12.0,0.4
9,0.8681863230921705,12.0,0.4
5,0.9674887892376681,30.0,0.4
6,0.9676409185803758,30.0,0.4
7,0.9562256809338522,30.0,0.4
8,0.9866529774127311,30.0,0.4
9,0.8681863230921705,30.0,0.4
0,0.9938775510204082,21.0,0.4
1,0.5823788546255506,21.0,0.4
2,0.9874031007751938,21.0,0.4
3,0.9851485148514851,21.0,0.4
4,0.9684317718940937,21.0,0.4
0,0.9938775510204082,24.0,0.4
5,0.9674887892376681,21.0,0.4
1,0.5823788546255506,24.0,0.4
6,0.9676409185803758,21.0,0.4
2,0.9874031007751938,24.0,0.4
7,0.9562256809338522,21.0,0.4
3,0.9851485148514851,24.0,0.4
8,0.9866529774127311,21.0,0.4
4,0.9684317718940937,24.0,0.4
9,0.8681863230921705,21.0,0.4
5,0.9674887892376681,24.0,0.4
6,0.9676409185803758,24.0,0.4
7,0.9562256809338522,24.0,0.4
8,0.9866529774127311,24.0,0.4
9,0.8681863230921705,24.0,0.4
0,0.9938775510204082,18.0,0.4
1,0.5823788546255506,18.0,0.4
2,0.9874031007751938,18.0,0.4
3,0.9851485148514851,18.0,0.4
4,0.9684317718940937,18.0,0.4
5,0.9674887892376681,18.0,0.4
6,0.9676409185803758,18.0,0.4
7,0.9562256809338522,18.0,0.4
8,0.9866529774127311,18.0,0.4
9,0.8681863230921705,18.0,0.4
0,0.9938775510204082,28.0,0.4
1,0.5823788546255506,28.0,0.4
2,0.9874031007751938,28.0,0.4
3,0.9851485148514851,28.0,0.4
4,0.9684317718940937,28.0,0.4
5,0.9674887892376681,28.0,0.4
6,0.9676409185803758,28.0,0.4
7,0.9562256809338522,28.0,0.4
8,0.9866529774127311,28.0,0.4
9,0.8681863230921705,28.0,0.4
0,0.9938775510204082,36.0,0.4
1,0.5823788546255506,36.0,0.4
2,0.9874031007751938,36.0,0.4
3,0.9851485148514851,36.0,0.4
4,0.9684317718940937,36.0,0.4
5,0.9674887892376681,36.0,0.4
6,0.9676409185803758,36.0,0.4
7,0.9562256809338522,36.0,0.4
8,0.9866529774127311,36.0,0.4
9,0.8681863230921705,36.0,0.4
0,0.9938775510204082,20.0,0.4
1,0.5823788546255506,20.0,0.4
2,0.9874031007751938,20.0,0.4
3,0.9851485148514851,20.0,0.4
0,0.9938775510204082,40.0,0.4
4,0.9684317718940937,20.0,0.4
1,0.5823788546255506,40.0,0.4
5,0.9674887892376681,20.0,0.4
6,0.9676409185803758,20.0,0.4
2,0.9874031007751938,40.0,0.4
3,0.9851485148514851,40.0,0.4
4,0.9684317718940937,40.0,0.4
5,0.9674887892376681,40.0,0.4
7,0.9562256809338522,20.0,0.4
8,0.9866529774127311,20.0,0.4
9,0.8681863230921705,20.0,0.4
6,0.9676409185803758,40.0,0.4
7,0.9562256809338522,40.0,0.4
8,0.9866529774127311,40.0,0.4
9,0.8681863230921705,40.0,0.4
0,0.9938775510204082,24.0,0.4
1,0.5823788546255506,24.0,0.4
2,0.9874031007751938,24.0,0.4
3,0.9851485148514851,24.0,0.4
4,0.9684317718940937,24.0,0.4
5,0.9674887892376681,24.0,0.4
6,0.9676409185803758,24.0,0.4
7,0.9562256809338522,24.0,0.4
8,0.9866529774127311,24.0,0.4
9,0.8681863230921705,24.0,0.4
0,0.9938775510204082,4.0,0.4
1,0.5823788546255506,4.0,0.4
2,0.9874031007751938,4.0,0.4
3,0.9851485148514851,4.0,0.4
4,0.9684317718940937,4.0,0.4
5,0.9674887892376681,4.0,0.4
6,0.9676409185803758,4.0,0.4
7,0.9562256809338522,4.0,0.4
8,0.9866529774127311,4.0,0.4
9,0.8681863230921705,4.0,0.4
0,0.9938775510204082,16.0,0.4
1,0.5823788546255506,16.0,0.4
2,0.9874031007751938,16.0,0.4
3,0.9851485148514851,16.0,0.4
4,0.9684317718940937,16.0,0.4
5,0.9674887892376681,16.0,0.4
6,0.9676409185803758,16.0,0.4
7,0.9562256809338522,16.0,0.4
8,0.9866529774127311,16.0,0.4
9,0.8681863230921705,16.0,0.4
0,0.9938775510204082,8.0,0.4
1,0.5823788546255506,8.0,0.4
2,0.9874031007751938,8.0,0.4
3,0.9851485148514851,8.0,0.4
4,0.9684317718940937,8.0,0.4
5,0.9674887892376681,8.0,0.4
6,0.9676409185803758,8.0,0.4
7,0.9562256809338522,8.0,0.4
8,0.9866529774127311,8.0,0.4
9,0.8681863230921705,8.0,0.4
0,0.9938775510204082,32.0,0.4
0,0.9938775510204082,12.0,0.4
1,0.5823788546255506,32.0,0.4
1,0.5823788546255506,12.0,0.4
2,0.9874031007751938,32.0,0.4
2,0.9874031007751938,12.0,0.4
3,0.9851485148514851,32.0,0.4
3,0.9851485148514851,12.0,0.4
4,0.9684317718940937,32.0,0.4
4,0.9684317718940937,12.0,0.4
5,0.9674887892376681,32.0,0.4
5,0.9674887892376681,12.0,0.4
6,0.9676409185803758,32.0,0.4
6,0.9676409185803758,12.0,0.4
7,0.9562256809338522,32.0,0.4
7,0.9562256809338522,12.0,0.4
8,0.9866529774127311,32.0,0.4
8,0.9866529774127311,12.0,0.4
9,0.8681863230921705,32.0,0.4
9,0.8681863230921705,12.0,0.4
0,0.9938775510204082,50.0,0.4
1,0.5823788546255506,50.0,0.4
2,0.9874031007751938,50.0,0.4
3,0.9851485148514851,50.0,0.4
4,0.9684317718940937,50.0,0.4
5,0.9674887892376681,50.0,0.4
6,0.9676409185803758,50.0,0.4
7,0.9562256809338522,50.0,0.4
8,0.9866529774127311,50.0,0.4
9,0.8681863230921705,50.0,0.4
0,0.9938775510204082,25.0,0.4
1,0.5823788546255506,25.0,0.4
2,0.9874031007751938,25.0,0.4
3,0.9851485148514851,25.0,0.4
4,0.9684317718940937,25.0,0.4
5,0.9674887892376681,25.0,0.4
6,0.9676409185803758,25.0,0.4
7,0.9562256809338522,25.0,0.4
8,0.9866529774127311,25.0,0.4
9,0.8681863230921705,25.0,0.4
0,0.9938775510204082,20.0,0.4
1,0.5823788546255506,20.0,0.4
2,0.9874031007751938,20.0,0.4
3,0.9851485148514851,20.0,0.4
4,0.9684317718940937,20.0,0.4
5,0.9674887892376681,20.0,0.4
6,0.9676409185803758,20.0,0.4
7,0.9562256809338522,20.0,0.4
8,0.9866529774127311,20.0,0.4
9,0.8681863230921705,20.0,0.4
0,0.9938775510204082,30.0,0.4
1,0.5823788546255506,30.0,0.4
2,0.9874031007751938,30.0,0.4
3,0.9851485148514851,30.0,0.4
4,0.9684317718940937,30.0,0.4
5,0.9674887892376681,30.0,0.4
6,0.9676409185803758,30.0,0.4
7,0.9562256809338522,30.0,0.4
8,0.9866529774127311,30.0,0.4
9,0.8681863230921705,30.0,0.4
0,0.9938775510204082,45.0,0.4
1,0.5823788546255506,45.0,0.4
2,0.9874031007751938,45.0,0.4
3,0.9851485148514851,45.0,0.4
4,0.9684317718940937,45.0,0.4
5,0.9674887892376681,45.0,0.4
6,0.9676409185803758,45.0,0.4
7,0.9562256809338522,45.0,0.4
8,0.9866529774127311,45.0,0.4
9,0.8681863230921705,45.0,0.4
0,0.9938775510204082,40.0,0.4
1,0.5823788546255506,40.0,0.4
2,0.9874031007751938,40.0,0.4
3,0.9851485148514851,40.0,0.4
4,0.9684317718940937,40.0,0.4
5,0.9674887892376681,40.0,0.4
6,0.9676409185803758,40.0,0.4
7,0.9562256809338522,40.0,0.4
8,0.9866529774127311,40.0,0.4
9,0.8681863230921705,40.0,0.4
0,0.9938775510204082,15.0,0.4
1,0.5823788546255506,15.0,0.4
2,0.9874031007751938,15.0,0.4
3,0.9851485148514851,15.0,0.4
4,0.9684317718940937,15.0,0.4
5,0.9674887892376681,15.0,0.4
6,0.9676409185803758,15.0,0.4
7,0.9562256809338522,15.0,0.4
8,0.9866529774127311,15.0,0.4
9,0.8681863230921705,15.0,0.4
0,0.9938775510204082,35.0,0.4
1,0.5823788546255506,35.0,0.4
0,0.9938775510204082,5.0,0.4
1,0.5823788546255506,5.0,0.4
2,0.9874031007751938,5.0,0.4
3,0.9851485148514851,5.0,0.4
2,0.9874031007751938,35.0,0.4
3,0.9851485148514851,35.0,0.4
4,0.9684317718940937,5.0,0.4
5,0.9674887892376681,5.0,0.4
4,0.9684317718940937,35.0,0.4
6,0.9676409185803758,5.0,0.4
5,0.9674887892376681,35.0,0.4
7,0.9562256809338522,5.0,0.4
6,0.9676409185803758,35.0,0.4
8,0.9866529774127311,5.0,0.4
7,0.9562256809338522,35.0,0.4
9,0.8681863230921705,5.0,0.4
8,0.9866529774127311,35.0,0.4
9,0.8681863230921705,35.0,0.4
0,0.9938775510204082,10.0,0.4
1,0.5823788546255506,10.0,0.4
2,0.9874031007751938,10.0,0.4
3,0.9851485148514851,10.0,0.4
4,0.9684317718940937,10.0,0.4
5,0.9674887892376681,10.0,0.4
6,0.9676409185803758,10.0,0.4
7,0.9562256809338522,10.0,0.4
8,0.9866529774127311,10.0,0.4
9,0.8681863230921705,10.0,0.4
0,0.9938775510204082,42.0,0.4
1,0.5823788546255506,42.0,0.4
2,0.9874031007751938,42.0,0.4
3,0.9851485148514851,42.0,0.4
4,0.9684317718940937,42.0,0.4
5,0.9674887892376681,42.0,0.4
6,0.9676409185803758,42.0,0.4
7,0.9562256809338522,42.0,0.4
8,0.9866529774127311,42.0,0.4
9,0.8681863230921705,42.0,0.4
0,0.9938775510204082,60.0,0.4
1,0.5823788546255506,60.0,0.4
2,0.9874031007751938,60.0,0.4
3,0.9851485148514851,60.0,0.4
4,0.9684317718940937,60.0,0.4
5,0.9674887892376681,60.0,0.4
6,0.9676409185803758,60.0,0.4
7,0.9562256809338522,60.0,0.4
8,0.9866529774127311,60.0,0.4
9,0.8681863230921705,60.0,0.4
0,0.9938775510204082,24.0,0.4
1,0.5823788546255506,24.0,0.4
2,0.9874031007751938,24.0,0.4
3,0.9851485148514851,24.0,0.4
4,0.9684317718940937,24.0,0.4
5,0.9674887892376681,24.0,0.4
6,0.9676409185803758,24.0,0.4
7,0.9562256809338522,24.0,0.4
8,0.9866529774127311,24.0,0.4
9,0.8681863230921705,24.0,0.4
0,0.9938775510204082,48.0,0.4
1,0.5823788546255506,48.0,0.4
2,0.9874031007751938,48.0,0.4
3,0.9851485148514851,48.0,0.4
4,0.9684317718940937,48.0,0.4
5,0.9674887892376681,48.0,0.4
6,0.9676409185803758,48.0,0.4
7,0.9562256809338522,48.0,0.4
8,0.9866529774127311,48.0,0.4
9,0.8681863230921705,48.0,0.4
0,0.9938775510204082,18.0,0.4
1,0.5823788546255506,18.0,0.4
2,0.9874031007751938,18.0,0.4
3,0.9851485148514851,18.0,0.4
4,0.9684317718940937,18.0,0.4
5,0.9674887892376681,18.0,0.4
6,0.9676409185803758,18.0,0.4
7,0.9562256809338522,18.0,0.4
8,0.9866529774127311,18.0,0.4
9,0.8681863230921705,18.0,0.4
0,0.9938775510204082,12.0,0.4
1,0.5823788546255506,12.0,0.4
2,0.9874031007751938,12.0,0.4
3,0.9851485148514851,12.0,0.4
4,0.9684317718940937,12.0,0.4
5,0.9674887892376681,12.0,0.4
6,0.9676409185803758,12.0,0.4
7,0.9562256809338522,12.0,0.4
8,0.9866529774127311,12.0,0.4
9,0.8681863230921705,12.0,0.4
0,0.9938775510204082,6.0,0.4
1,0.5823788546255506,6.0,0.4
2,0.9874031007751938,6.0,0.4
3,0.9851485148514851,6.0,0.4
4,0.9684317718940937,6.0,0.4
5,0.9674887892376681,6.0,0.4
6,0.9676409185803758,6.0,0.4
7,0.9562256809338522,6.0,0.4
8,0.9866529774127311,6.0,0.4
9,0.8681863230921705,6.0,0.4
0,0.9938775510204082,54.0,0.4
1,0.5823788546255506,54.0,0.4
2,0.9874031007751938,54.0,0.4
3,0.9851485148514851,54.0,0.4
4,0.9684317718940937,54.0,0.4
5,0.9674887892376681,54.0,0.4
6,0.9676409185803758,54.0,0.4
7,0.9562256809338522,54.0,0.4
8,0.9866529774127311,54.0,0.4
9,0.8681863230921705,54.0,0.4
0,0.9938775510204082,30.0,0.4
1,0.5823788546255506,30.0,0.4
2,0.9874031007751938,30.0,0.4
3,0.9851485148514851,30.0,0.4
4,0.9684317718940937,30.0,0.4
5,0.9674887892376681,30.0,0.4
6,0.9676409185803758,30.0,0.4
7,0.9562256809338522,30.0,0.4
8,0.9866529774127311,30.0,0.4
0,0.9938775510204082,36.0,0.4
9,0.8681863230921705,30.0,0.4
1,0.5823788546255506,36.0,0.4
2,0.9874031007751938,36.0,0.4
3,0.9851485148514851,36.0,0.4
4,0.9684317718940937,36.0,0.4
5,0.9674887892376681,36.0,0.4
6,0.9676409185803758,36.0,0.4
7,0.9562256809338522,36.0,0.4
8,0.9866529774127311,36.0,0.4
9,0.8681863230921705,36.0,0.4
0,0.9938775510204082,28.0,0.4
1,0.5823788546255506,28.0,0.4
2,0.9874031007751938,28.0,0.4
3,0.9851485148514851,28.0,0.4
4,0.9684317718940937,28.0,0.4
5,0.9674887892376681,28.0,0.4
6,0.9676409185803758,28.0,0.4
7,0.9562256809338522,28.0,0.4
8,0.9866529774127311,28.0,0.4
9,0.8681863230921705,28.0,0.4
0,0.9938775510204082,42.0,0.4
1,0.5823788546255506,42.0,0.4
2,0.9874031007751938,42.0,0.4
3,0.9851485148514851,42.0,0.4
4,0.9684317718940937,42.0,0.4
5,0.9674887892376681,42.0,0.4
6,0.9676409185803758,42.0,0.4
7,0.9562256809338522,42.0,0.4
8,0.9866529774127311,42.0,0.4
9,0.8681863230921705,42.0,0.4
0,0.9938775510204082,56.0,0.4
1,0.5823788546255506,56.0,0.4
2,0.9874031007751938,56.0,0.4
3,0.9851485148514851,56.0,0.4
4,0.9684317718940937,56.0,0.4
5,0.9674887892376681,56.0,0.4
6,0.9676409185803758,56.0,0.4
7,0.9562256809338522,56.0,0.4
8,0.9866529774127311,56.0,0.4
9,0.8681863230921705,56.0,0.4
0,0.9938775510204082,49.0,0.4
1,0.5823788546255506,49.0,0.4
2,0.9874031007751938,49.0,0.4
3,0.9851485148514851,49.0,0.4
4,0.9684317718940937,49.0,0.4
5,0.9674887892376681,49.0,0.4
6,0.9676409185803758,49.0,0.4
7,0.9562256809338522,49.0,0.4
8,0.9866529774127311,49.0,0.4
9,0.8681863230921705,49.0,0.4
0,0.9938775510204082,14.0,0.4
1,0.5823788546255506,14.0,0.4
2,0.9874031007751938,14.0,0.4
3,0.9851485148514851,14.0,0.4
4,0.9684317718940937,14.0,0.4
5,0.9674887892376681,14.0,0.4
6,0.9676409185803758,14.0,0.4
7,0.9562256809338522,14.0,0.4
8,0.9866529774127311,14.0,0.4
9,0.8681863230921705,14.0,0.4
0,0.9938775510204082,21.0,0.4
1,0.5823788546255506,21.0,0.4
2,0.9874031007751938,21.0,0.4
3,0.9851485148514851,21.0,0.4
4,0.9684317718940937,21.0,0.4
5,0.9674887892376681,21.0,0.4
6,0.9676409185803758,21.0,0.4
7,0.9562256809338522,21.0,0.4
8,0.9866529774127311,21.0,0.4
9,0.8681863230921705,21.0,0.4
0,0.9938775510204082,7.0,0.4
1,0.5823788546255506,7.0,0.4
2,0.9874031007751938,7.0,0.4
3,0.9851485148514851,7.0,0.4
4,0.9684317718940937,7.0,0.4
5,0.9674887892376681,7.0,0.4
6,0.9676409185803758,7.0,0.4
7,0.9562256809338522,7.0,0.4
8,0.9866529774127311,7.0,0.4
9,0.8681863230921705,7.0,0.4
0,0.9938775510204082,63.0,0.4
1,0.5823788546255506,63.0,0.4
2,0.9874031007751938,63.0,0.4
3,0.9851485148514851,63.0,0.4
4,0.9684317718940937,63.0,0.4
5,0.9674887892376681,63.0,0.4
6,0.9676409185803758,63.0,0.4
7,0.9562256809338522,63.0,0.4
8,0.9866529774127311,63.0,0.4
9,0.8681863230921705,63.0,0.4
0,0.9938775510204082,70.0,0.4
0,0.9938775510204082,35.0,0.4
1,0.5823788546255506,70.0,0.4
1,0.5823788546255506,35.0,0.4
2,0.9874031007751938,70.0,0.4
2,0.9874031007751938,35.0,0.4
3,0.9851485148514851,70.0,0.4
3,0.9851485148514851,35.0,0.4
4,0.9684317718940937,70.0,0.4
4,0.9684317718940937,35.0,0.4
5,0.9674887892376681,70.0,0.4
5,0.9674887892376681,35.0,0.4
6,0.9676409185803758,70.0,0.4
6,0.9676409185803758,35.0,0.4
7,0.9562256809338522,70.0,0.4
7,0.9562256809338522,35.0,0.4
8,0.9866529774127311,70.0,0.4
8,0.9866529774127311,35.0,0.4
9,0.8681863230921705,70.0,0.4
9,0.8681863230921705,35.0,0.4
0,0.9938775510204082,16.0,0.4
1,0.5823788546255506,16.0,0.4
2,0.9874031007751938,16.0,0.4
3,0.9851485148514851,16.0,0.4
4,0.9684317718940937,16.0,0.4
5,0.9674887892376681,16.0,0.4
6,0.9676409185803758,16.0,0.4
7,0.9562256809338522,16.0,0.4
8,0.9866529774127311,16.0,0.4
9,0.8681863230921705,16.0,0.4
0,0.9938775510204082,24.0,0.4
1,0.5823788546255506,24.0,0.4
2,0.9874031007751938,24.0,0.4
3,0.9851485148514851,24.0,0.4
4,0.9684317718940937,24.0,0.4
5,0.9674887892376681,24.0,0.4
6,0.9676409185803758,24.0,0.4
7,0.9562256809338522,24.0,0.4
8,0.9866529774127311,24.0,0.4
9,0.8681863230921705,24.0,0.4
0,0.9938775510204082,56.0,0.4
1,0.5823788546255506,56.0,0.4
2,0.9874031007751938,56.0,0.4
3,0.9851485148514851,56.0,0.4
4,0.9684317718940937,56.0,0.4
5,0.9674887892376681,56.0,0.4
6,0.9676409185803758,56.0,0.4
7,0.9562256809338522,56.0,0.4
8,0.9866529774127311,56.0,0.4
9,0.8681863230921705,56.0,0.4
0,0.9938775510204082,8.0,0.4
1,0.5823788546255506,8.0,0.4
2,0.9874031007751938,8.0,0.4
3,0.9851485148514851,8.0,0.4
4,0.9684317718940937,8.0,0.4
5,0.9674887892376681,8.0,0.4
6,0.9676409185803758,8.0,0.4
7,0.9562256809338522,8.0,0.4
8,0.9866529774127311,8.0,0.4
9,0.8681863230921705,8.0,0.4
0,0.9938775510204082,40.0,0.4
1,0.5823788546255506,40.0,0.4
2,0.9874031007751938,40.0,0.4
