iteration,accuracy_before,accuracy_after,dset_size,interval_iter_tracker
27.0,0.515625,0.046875,0.1,7
15.0,0.515625,0.046875,0.1,7
21.0,0.515625,0.046875,0.1,7
24.0,0.5234375,0.046875,0.1,7
30.0,0.5234375,0.046875,0.1,7
12.0,0.5234375,0.046875,0.1,8
6.0,0.5234375,0.046875,0.1,8
27.0,0.5234375,0.046875,0.1,8
18.0,0.5234375,0.046875,0.1,8
9.0,0.5234375,0.046875,0.1,8
15.0,0.5234375,0.046875,0.1,8
24.0,0.5234375,0.046875,0.1,8
21.0,0.5234375,0.046875,0.1,8
3.0,0.5390625,0.046875,0.1,8
30.0,0.5234375,0.046875,0.1,8
18.0,0.546875,0.046875,0.1,9
6.0,0.5546875,0.046875,0.1,9
9.0,0.546875,0.046875,0.1,9
12.0,0.546875,0.046875,0.1,9
15.0,0.546875,0.046875,0.1,9
27.0,0.546875,0.046875,0.1,9
3.0,0.5625,0.5078125,0.1,9
21.0,0.546875,0.046875,0.1,9
24.0,0.5546875,0.046875,0.1,9
30.0,0.546875,0.046875,0.1,9
18.0,0.5703125,0.5390625,0.1,10
15.0,0.5625,0.5546875,0.1,10
9.0,0.578125,0.546875,0.1,10
3.0,0.59375,0.546875,0.1,10
27.0,0.578125,0.5546875,0.1,10
12.0,0.5625,0.546875,0.1,10
6.0,0.5703125,0.5546875,0.1,10
24.0,0.5703125,0.546875,0.1,10
21.0,0.578125,0.5546875,0.1,10
30.0,0.5703125,0.5546875,0.1,10
18.0,0.609375,0.046875,0.1,11
27.0,0.6015625,0.5625,0.1,11
3.0,0.6328125,0.046875,0.1,11
15.0,0.609375,0.5859375,0.1,11
9.0,0.6015625,0.5625,0.1,11
12.0,0.609375,0.5625,0.1,11
6.0,0.609375,0.046875,0.1,11
24.0,0.59375,0.5625,0.1,11
21.0,0.6015625,0.5625,0.1,11
30.0,0.6015625,0.5625,0.1,11
3.0,0.625,0.609375,0.1,12
27.0,0.625,0.046875,0.1,12
9.0,0.6328125,0.046875,0.1,12
12.0,0.625,0.578125,0.1,12
6.0,0.609375,0.046875,0.1,12
18.0,0.609375,0.046875,0.1,12
15.0,0.6328125,0.5859375,0.1,12
24.0,0.6328125,0.046875,0.1,12
21.0,0.625,0.046875,0.1,12
30.0,0.6328125,0.046875,0.1,12
9.0,0.65625,0.6015625,0.1,13
3.0,0.6328125,0.609375,0.1,13
27.0,0.640625,0.609375,0.1,13
12.0,0.6640625,0.625,0.1,13
18.0,0.6171875,0.5703125,0.1,13
6.0,0.6171875,0.5625,0.1,13
15.0,0.65625,0.6171875,0.1,13
24.0,0.6484375,0.6171875,0.1,13
21.0,0.6484375,0.6015625,0.1,13
30.0,0.65625,0.59375,0.1,13
27.0,0.6796875,0.625,0.1,14
3.0,0.6640625,0.6171875,0.1,14
18.0,0.6640625,0.578125,0.1,14
12.0,0.6796875,0.6171875,0.1,14
9.0,0.6796875,0.6171875,0.1,14
6.0,0.65625,0.59375,0.1,14
15.0,0.65625,0.625,0.1,14
24.0,0.6796875,0.625,0.1,14
21.0,0.6796875,0.6171875,0.1,14
30.0,0.6796875,0.6328125,0.1,14
3.0,0.65625,0.6015625,0.1,15
12.0,0.65625,0.6171875,0.1,15
27.0,0.6640625,0.609375,0.1,15
6.0,0.6640625,0.6171875,0.1,15
9.0,0.671875,0.625,0.1,15
18.0,0.671875,0.625,0.1,15
21.0,0.6640625,0.6171875,0.1,15
15.0,0.65625,0.6015625,0.1,15
24.0,0.6640625,0.6171875,0.1,15
30.0,0.671875,0.625,0.1,15
3.0,0.65625,0.609375,0.1,16
12.0,0.6640625,0.625,0.1,16
9.0,0.671875,0.625,0.1,16
27.0,0.6796875,0.6015625,0.1,16
6.0,0.6640625,0.609375,0.1,16
21.0,0.671875,0.609375,0.1,16
18.0,0.671875,0.609375,0.1,16
24.0,0.671875,0.5703125,0.1,16
15.0,0.65625,0.5859375,0.1,16
30.0,0.671875,0.6171875,0.1,16
3.0,0.671875,0.6171875,0.1,17
12.0,0.6796875,0.6328125,0.1,17
27.0,0.65625,0.6328125,0.1,17
6.0,0.6484375,0.625,0.1,17
9.0,0.671875,0.6328125,0.1,17
21.0,0.6796875,0.6171875,0.1,17
24.0,0.671875,0.578125,0.1,17
18.0,0.6640625,0.6328125,0.1,17
15.0,0.671875,0.6171875,0.1,17
30.0,0.6796875,0.625,0.1,17
12.0,0.65625,0.6328125,0.1,18
6.0,0.65625,0.6328125,0.1,18
27.0,0.6484375,0.640625,0.1,18
3.0,0.65625,0.6171875,0.1,18
9.0,0.65625,0.6328125,0.1,18
21.0,0.65625,0.6484375,0.1,18
24.0,0.65625,0.6328125,0.1,18
18.0,0.6484375,0.609375,0.1,18
15.0,0.6484375,0.6484375,0.1,18
30.0,0.65625,0.6171875,0.1,18
12.0,0.640625,0.6328125,0.1,19
6.0,0.6328125,0.6171875,0.1,19
3.0,0.640625,0.625,0.1,19
27.0,0.640625,0.625,0.1,19
9.0,0.640625,0.609375,0.1,19
24.0,0.640625,0.609375,0.1,19
21.0,0.640625,0.625,0.1,19
18.0,0.6328125,0.6328125,0.1,19
15.0,0.6328125,0.640625,0.1,19
30.0,0.640625,0.6328125,0.1,19
12.0,0.6328125,0.640625,0.1,20
6.0,0.6328125,0.65625,0.1,20
9.0,0.640625,0.640625,0.1,20
27.0,0.640625,0.640625,0.1,20
3.0,0.640625,0.6484375,0.1,20
21.0,0.640625,0.6328125,0.1,20
24.0,0.640625,0.6171875,0.1,20
18.0,0.6328125,0.625,0.1,20
15.0,0.6484375,0.6484375,0.1,20
30.0,0.6328125,0.625,0.1,20
12.0,0.65625,0.6640625,0.1,21
6.0,0.6484375,0.6484375,0.1,21
27.0,0.65625,0.6328125,0.1,21
3.0,0.65625,0.6328125,0.1,21
9.0,0.6484375,0.6171875,0.1,21
21.0,0.65625,0.625,0.1,21
24.0,0.640625,0.6015625,0.1,21
18.0,0.640625,0.640625,0.1,21
15.0,0.65625,0.6328125,0.1,21
30.0,0.6484375,0.625,0.1,21
6.0,0.65625,0.640625,0.1,22
12.0,0.6640625,0.6484375,0.1,22
27.0,0.65625,0.6328125,0.1,22
3.0,0.65625,0.6328125,0.1,22
9.0,0.65625,0.609375,0.1,22
21.0,0.65625,0.6171875,0.1,22
24.0,0.65625,0.6171875,0.1,22
18.0,0.65625,0.6171875,0.1,22
15.0,0.65625,0.6484375,0.1,22
30.0,0.65625,0.609375,0.1,22
6.0,0.65625,0.6328125,0.1,23
27.0,0.65625,0.609375,0.1,23
9.0,0.65625,0.625,0.1,23
12.0,0.65625,0.640625,0.1,23
3.0,0.65625,0.625,0.1,23
24.0,0.65625,0.609375,0.1,23
21.0,0.65625,0.609375,0.1,23
18.0,0.65625,0.625,0.1,23
15.0,0.65625,0.640625,0.1,23
30.0,0.65625,0.609375,0.1,23
6.0,0.6484375,0.640625,0.1,24
27.0,0.65625,0.6484375,0.1,24
9.0,0.65625,0.6328125,0.1,24
12.0,0.6484375,0.65625,0.1,24
3.0,0.65625,0.640625,0.1,24
24.0,0.6484375,0.625,0.1,24
21.0,0.6640625,0.625,0.1,24
18.0,0.6484375,0.625,0.1,24
15.0,0.65625,0.6484375,0.1,24
30.0,0.640625,0.640625,0.1,24
27.0,0.6484375,0.65625,0.1,25
6.0,0.6484375,0.640625,0.1,25
3.0,0.65625,0.65625,0.1,25
9.0,0.6640625,0.6328125,0.1,25
12.0,0.6640625,0.65625,0.1,25
24.0,0.6484375,0.6328125,0.1,25
21.0,0.671875,0.6484375,0.1,25
18.0,0.65625,0.6328125,0.1,25
30.0,0.6484375,0.65625,0.1,25
15.0,0.6640625,0.6484375,0.1,25
27.0,0.671875,0.6484375,0.1,26
6.0,0.65625,0.6484375,0.1,26
9.0,0.6640625,0.625,0.1,26
3.0,0.6796875,0.625,0.1,26
12.0,0.671875,0.6484375,0.1,26
24.0,0.6640625,0.6328125,0.1,26
21.0,0.671875,0.640625,0.1,26
18.0,0.6640625,0.6171875,0.1,26
30.0,0.65625,0.6484375,0.1,26
15.0,0.671875,0.625,0.1,26
27.0,0.671875,0.6171875,0.1,27
12.0,0.6796875,0.625,0.1,27
9.0,0.6796875,0.6328125,0.1,27
3.0,0.6875,0.625,0.1,27
6.0,0.671875,0.625,0.1,27
24.0,0.6796875,0.6328125,0.1,27
21.0,0.671875,0.6171875,0.1,27
18.0,0.671875,0.6171875,0.1,27
30.0,0.6640625,0.6171875,0.1,27
15.0,0.6796875,0.6171875,0.1,27
12.0,0.671875,0.625,0.1,28
9.0,0.6875,0.625,0.1,28
27.0,0.65625,0.6171875,0.1,28
3.0,0.6875,0.6328125,0.1,28
6.0,0.671875,0.6171875,0.1,28
24.0,0.6640625,0.6328125,0.1,28
21.0,0.6640625,0.625,0.1,28
18.0,0.65625,0.6171875,0.1,28
30.0,0.6640625,0.6171875,0.1,28
15.0,0.6796875,0.6171875,0.1,28
12.0,0.6796875,0.6328125,0.1,29
27.0,0.671875,0.625,0.1,29
9.0,0.6796875,0.6328125,0.1,29
3.0,0.6796875,0.6328125,0.1,29
6.0,0.671875,0.625,0.1,29
18.0,0.65625,0.625,0.1,29
24.0,0.6796875,0.6328125,0.1,29
21.0,0.671875,0.6328125,0.1,29
30.0,0.671875,0.625,0.1,29
15.0,0.671875,0.625,0.1,29
12.0,0.6796875,0.6328125,0.1,30
27.0,0.6796875,0.625,0.1,30
9.0,0.6875,0.640625,0.1,30
3.0,0.6796875,0.6328125,0.1,30
6.0,0.6796875,0.640625,0.1,30
18.0,0.671875,0.625,0.1,30
24.0,0.6796875,0.6328125,0.1,30
21.0,0.6796875,0.640625,0.1,30
30.0,0.6796875,0.6328125,0.1,30
15.0,0.6796875,0.6328125,0.1,30
28.0,0.2734375,0.046875,0.1,1
16.0,0.2734375,0.046875,0.1,1
24.0,0.2734375,0.046875,0.1,1
36.0,0.2734375,0.046875,0.1,1
20.0,0.2734375,0.046875,0.1,1
4.0,0.2734375,0.046875,0.1,1
32.0,0.2734375,0.046875,0.1,1
8.0,0.2734375,0.046875,0.1,1
40.0,0.2734375,0.046875,0.1,1
12.0,0.2734375,0.046875,0.1,1
36.0,0.2734375,0.3828125,0.1,2
24.0,0.2734375,0.3828125,0.1,2
8.0,0.2734375,0.3828125,0.1,2
16.0,0.2734375,0.3828125,0.1,2
12.0,0.2734375,0.3828125,0.1,2
40.0,0.2734375,0.3828125,0.1,2
28.0,0.2734375,0.3828125,0.1,2
20.0,0.2734375,0.3828125,0.1,2
4.0,0.2734375,0.3828125,0.1,2
32.0,0.2734375,0.3828125,0.1,2
40.0,0.328125,0.0625,0.1,3
36.0,0.328125,0.0625,0.1,3
16.0,0.328125,0.0625,0.1,3
24.0,0.328125,0.0625,0.1,3
8.0,0.328125,0.0625,0.1,3
12.0,0.328125,0.0625,0.1,3
32.0,0.328125,0.0625,0.1,3
28.0,0.328125,0.0625,0.1,3
4.0,0.328125,0.0625,0.1,3
20.0,0.328125,0.0625,0.1,3
40.0,0.3515625,0.4609375,0.1,4
36.0,0.3515625,0.4609375,0.1,4
16.0,0.359375,0.4609375,0.1,4
24.0,0.3515625,0.4609375,0.1,4
8.0,0.3515625,0.4609375,0.1,4
32.0,0.3515625,0.4609375,0.1,4
28.0,0.3515625,0.4609375,0.1,4
4.0,0.3515625,0.4609375,0.1,4
12.0,0.3515625,0.4609375,0.1,4
20.0,0.3515625,0.4609375,0.1,4
36.0,0.46875,0.4296875,0.1,5
40.0,0.46875,0.4296875,0.1,5
16.0,0.46875,0.4296875,0.1,5
24.0,0.46875,0.4296875,0.1,5
4.0,0.46875,0.4296875,0.1,5
8.0,0.4609375,0.4296875,0.1,5
32.0,0.4609375,0.4296875,0.1,5
28.0,0.46875,0.4296875,0.1,5
12.0,0.46875,0.4296875,0.1,5
20.0,0.46875,0.4296875,0.1,5
40.0,0.515625,0.46875,0.1,6
36.0,0.515625,0.4765625,0.1,6
16.0,0.515625,0.4765625,0.1,6
32.0,0.5078125,0.4765625,0.1,6
24.0,0.5078125,0.4765625,0.1,6
8.0,0.5078125,0.46875,0.1,6
28.0,0.515625,0.4765625,0.1,6
4.0,0.515625,0.4765625,0.1,6
20.0,0.515625,0.4765625,0.1,6
12.0,0.5078125,0.4765625,0.1,6
40.0,0.515625,0.046875,0.1,7
36.0,0.515625,0.046875,0.1,7
16.0,0.5234375,0.046875,0.1,7
8.0,0.515625,0.046875,0.1,7
24.0,0.5234375,0.046875,0.1,7
28.0,0.5234375,0.046875,0.1,7
32.0,0.5234375,0.046875,0.1,7
4.0,0.5234375,0.046875,0.1,7
20.0,0.5234375,0.046875,0.1,7
12.0,0.5234375,0.046875,0.1,7
40.0,0.5078125,0.046875,0.1,8
36.0,0.5234375,0.046875,0.1,8
16.0,0.53125,0.046875,0.1,8
8.0,0.5078125,0.046875,0.1,8
24.0,0.5234375,0.046875,0.1,8
32.0,0.5234375,0.046875,0.1,8
28.0,0.5390625,0.046875,0.1,8
4.0,0.5390625,0.046875,0.1,8
20.0,0.5234375,0.046875,0.1,8
12.0,0.5234375,0.046875,0.1,8
40.0,0.546875,0.046875,0.1,9
36.0,0.546875,0.046875,0.1,9
24.0,0.546875,0.046875,0.1,9
16.0,0.546875,0.046875,0.1,9
28.0,0.5546875,0.53125,0.1,9
32.0,0.546875,0.046875,0.1,9
4.0,0.5546875,0.53125,0.1,9
20.0,0.5546875,0.046875,0.1,9
8.0,0.546875,0.046875,0.1,9
12.0,0.5546875,0.046875,0.1,9
40.0,0.5625,0.046875,0.1,10
36.0,0.5703125,0.5546875,0.1,10
16.0,0.5703125,0.546875,0.1,10
24.0,0.5703125,0.5390625,0.1,10
4.0,0.59375,0.5546875,0.1,10
32.0,0.5703125,0.546875,0.1,10
28.0,0.59375,0.5625,0.1,10
20.0,0.5703125,0.5546875,0.1,10
8.0,0.5546875,0.046875,0.1,10
12.0,0.5703125,0.546875,0.1,10
40.0,0.5703125,0.5546875,0.1,11
36.0,0.6015625,0.5625,0.1,11
16.0,0.609375,0.5703125,0.1,11
32.0,0.6015625,0.5625,0.1,11
24.0,0.609375,0.5625,0.1,11
28.0,0.640625,0.046875,0.1,11
4.0,0.625,0.046875,0.1,11
20.0,0.6015625,0.5625,0.1,11
8.0,0.5703125,0.5546875,0.1,11
12.0,0.609375,0.5625,0.1,11
40.0,0.6171875,0.046875,0.1,12
36.0,0.625,0.046875,0.1,12
28.0,0.6328125,0.5703125,0.1,12
32.0,0.6328125,0.046875,0.1,12
24.0,0.625,0.046875,0.1,12
4.0,0.625,0.5859375,0.1,12
16.0,0.6328125,0.578125,0.1,12
20.0,0.6328125,0.5859375,0.1,12
8.0,0.6015625,0.046875,0.1,12
12.0,0.6328125,0.046875,0.1,12
40.0,0.609375,0.578125,0.1,13
36.0,0.6484375,0.6015625,0.1,13
24.0,0.65625,0.6015625,0.1,13
32.0,0.65625,0.6015625,0.1,13
16.0,0.671875,0.6171875,0.1,13
28.0,0.640625,0.6171875,0.1,13
4.0,0.640625,0.6171875,0.1,13
8.0,0.6015625,0.5703125,0.1,13
20.0,0.65625,0.625,0.1,13
12.0,0.6484375,0.6015625,0.1,13
40.0,0.6484375,0.578125,0.1,14
36.0,0.6796875,0.625,0.1,14
16.0,0.6796875,0.640625,0.1,14
32.0,0.6796875,0.6328125,0.1,14
24.0,0.6796875,0.625,0.1,14
8.0,0.6328125,0.546875,0.1,14
28.0,0.6640625,0.609375,0.1,14
4.0,0.6640625,0.625,0.1,14
20.0,0.6796875,0.625,0.1,14
12.0,0.6796875,0.6171875,0.1,14
40.0,0.65625,0.6171875,0.1,15
36.0,0.6640625,0.6171875,0.1,15
24.0,0.6640625,0.6171875,0.1,15
32.0,0.671875,0.6171875,0.1,15
16.0,0.6640625,0.6328125,0.1,15
4.0,0.65625,0.6171875,0.1,15
8.0,0.6484375,0.6171875,0.1,15
28.0,0.6640625,0.59375,0.1,15
12.0,0.671875,0.6171875,0.1,15
20.0,0.65625,0.6171875,0.1,15
36.0,0.6796875,0.6015625,0.1,16
40.0,0.6640625,0.609375,0.1,16
32.0,0.6640625,0.6328125,0.1,16
24.0,0.671875,0.6171875,0.1,16
16.0,0.6640625,0.609375,0.1,16
8.0,0.6484375,0.6171875,0.1,16
4.0,0.65625,0.609375,0.1,16
28.0,0.65625,0.6171875,0.1,16
12.0,0.671875,0.625,0.1,16
20.0,0.6640625,0.609375,0.1,16
36.0,0.671875,0.6328125,0.1,17
40.0,0.6640625,0.6015625,0.1,17
32.0,0.6796875,0.6328125,0.1,17
24.0,0.6796875,0.6328125,0.1,17
16.0,0.6796875,0.625,0.1,17
8.0,0.6484375,0.6171875,0.1,17
4.0,0.671875,0.6171875,0.1,17
28.0,0.6640625,0.6171875,0.1,17
20.0,0.671875,0.6171875,0.1,17
12.0,0.6796875,0.625,0.1,17
36.0,0.65625,0.625,0.1,18
40.0,0.65625,0.625,0.1,18
16.0,0.6484375,0.6640625,0.1,18
32.0,0.65625,0.6328125,0.1,18
24.0,0.65625,0.6171875,0.1,18
28.0,0.65625,0.6015625,0.1,18
4.0,0.65625,0.609375,0.1,18
8.0,0.6484375,0.6171875,0.1,18
12.0,0.65625,0.625,0.1,18
20.0,0.65625,0.65625,0.1,18
36.0,0.640625,0.6328125,0.1,19
40.0,0.6328125,0.6328125,0.1,19
32.0,0.640625,0.609375,0.1,19
16.0,0.6328125,0.65625,0.1,19
24.0,0.640625,0.640625,0.1,19
28.0,0.640625,0.625,0.1,19
8.0,0.6328125,0.609375,0.1,19
4.0,0.640625,0.6328125,0.1,19
20.0,0.640625,0.6328125,0.1,19
12.0,0.640625,0.609375,0.1,19
36.0,0.640625,0.6484375,0.1,20
40.0,0.640625,0.6484375,0.1,20
32.0,0.6328125,0.640625,0.1,20
24.0,0.6328125,0.6484375,0.1,20
16.0,0.6484375,0.6640625,0.1,20
28.0,0.640625,0.625,0.1,20
8.0,0.6328125,0.6484375,0.1,20
4.0,0.6484375,0.65625,0.1,20
20.0,0.640625,0.6640625,0.1,20
12.0,0.640625,0.6328125,0.1,20
36.0,0.65625,0.625,0.1,21
40.0,0.640625,0.6328125,0.1,21
32.0,0.6484375,0.6171875,0.1,21
24.0,0.640625,0.6328125,0.1,21
16.0,0.65625,0.6640625,0.1,21
28.0,0.6640625,0.640625,0.1,21
8.0,0.640625,0.6328125,0.1,21
4.0,0.6484375,0.640625,0.1,21
12.0,0.6484375,0.6171875,0.1,21
20.0,0.6484375,0.65625,0.1,21
40.0,0.65625,0.6328125,0.1,22
36.0,0.65625,0.6171875,0.1,22
32.0,0.65625,0.640625,0.1,22
24.0,0.65625,0.6328125,0.1,22
16.0,0.65625,0.6484375,0.1,22
28.0,0.6640625,0.640625,0.1,22
8.0,0.640625,0.6171875,0.1,22
4.0,0.65625,0.640625,0.1,22
12.0,0.65625,0.6171875,0.1,22
20.0,0.65625,0.65625,0.1,22
40.0,0.6484375,0.609375,0.1,23
32.0,0.65625,0.6171875,0.1,23
36.0,0.65625,0.609375,0.1,23
24.0,0.65625,0.6171875,0.1,23
16.0,0.65625,0.65625,0.1,23
28.0,0.6640625,0.609375,0.1,23
8.0,0.640625,0.6171875,0.1,23
4.0,0.65625,0.59375,0.1,23
12.0,0.65625,0.6171875,0.1,23
20.0,0.65625,0.625,0.1,23
40.0,0.65625,0.6328125,0.1,24
32.0,0.65625,0.6171875,0.1,24
36.0,0.65625,0.6328125,0.1,24
24.0,0.6484375,0.625,0.1,24
28.0,0.65625,0.6015625,0.1,24
16.0,0.65625,0.65625,0.1,24
8.0,0.640625,0.6328125,0.1,24
4.0,0.6640625,0.6171875,0.1,24
12.0,0.65625,0.6328125,0.1,24
20.0,0.65625,0.65625,0.1,24
32.0,0.65625,0.6328125,0.1,25
40.0,0.65625,0.6328125,0.1,25
36.0,0.6640625,0.6328125,0.1,25
24.0,0.65625,0.6484375,0.1,25
28.0,0.671875,0.6171875,0.1,25
16.0,0.671875,0.65625,0.1,25
8.0,0.6640625,0.6328125,0.1,25
4.0,0.6640625,0.625,0.1,25
12.0,0.6484375,0.6328125,0.1,25
20.0,0.65625,0.625,0.1,25
32.0,0.6640625,0.6328125,0.1,26
36.0,0.671875,0.640625,0.1,26
40.0,0.671875,0.6328125,0.1,26
16.0,0.671875,0.6484375,0.1,26
28.0,0.6640625,0.6171875,0.1,26
24.0,0.65625,0.6484375,0.1,26
8.0,0.671875,0.640625,0.1,26
12.0,0.671875,0.625,0.1,26
4.0,0.671875,0.625,0.1,26
20.0,0.671875,0.625,0.1,26
32.0,0.6875,0.6328125,0.1,27
40.0,0.6875,0.6328125,0.1,27
36.0,0.6875,0.625,0.1,27
28.0,0.671875,0.6328125,0.1,27
16.0,0.671875,0.625,0.1,27
24.0,0.6796875,0.625,0.1,27
8.0,0.671875,0.640625,0.1,27
4.0,0.6875,0.625,0.1,27
12.0,0.6875,0.6328125,0.1,27
20.0,0.6875,0.625,0.1,27
40.0,0.671875,0.6328125,0.1,28
32.0,0.6796875,0.625,0.1,28
28.0,0.671875,0.6328125,0.1,28
36.0,0.6796875,0.625,0.1,28
16.0,0.6796875,0.625,0.1,28
8.0,0.65625,0.640625,0.1,28
24.0,0.65625,0.6328125,0.1,28
4.0,0.6796875,0.6328125,0.1,28
12.0,0.671875,0.625,0.1,28
20.0,0.6875,0.625,0.1,28
40.0,0.671875,0.640625,0.1,29
28.0,0.6875,0.640625,0.1,29
32.0,0.671875,0.6328125,0.1,29
36.0,0.6796875,0.6328125,0.1,29
16.0,0.6953125,0.625,0.1,29
8.0,0.6640625,0.640625,0.1,29
24.0,0.6640625,0.625,0.1,29
12.0,0.6796875,0.6328125,0.1,29
4.0,0.6796875,0.6328125,0.1,29
20.0,0.6796875,0.6328125,0.1,29
40.0,0.6796875,0.6328125,0.1,30
28.0,0.6796875,0.640625,0.1,30
36.0,0.6875,0.6328125,0.1,30
32.0,0.6796875,0.6328125,0.1,30
8.0,0.6796875,0.625,0.1,30
16.0,0.6953125,0.640625,0.1,30
24.0,0.6875,0.6328125,0.1,30
12.0,0.6796875,0.6328125,0.1,30
4.0,0.6796875,0.640625,0.1,30
20.0,0.6796875,0.6328125,0.1,30
25.0,0.2734375,0.046875,0.1,1
5.0,0.2734375,0.046875,0.1,1
50.0,0.2734375,0.046875,0.1,1
15.0,0.2734375,0.046875,0.1,1
20.0,0.2734375,0.046875,0.1,1
45.0,0.2734375,0.046875,0.1,1
35.0,0.2734375,0.046875,0.1,1
40.0,0.2734375,0.046875,0.1,1
30.0,0.2734375,0.046875,0.1,1
10.0,0.2734375,0.046875,0.1,1
10.0,0.2734375,0.3828125,0.1,2
5.0,0.2734375,0.3828125,0.1,2
40.0,0.2734375,0.3828125,0.1,2
45.0,0.2734375,0.3828125,0.1,2
50.0,0.2734375,0.3828125,0.1,2
30.0,0.2734375,0.3828125,0.1,2
20.0,0.2734375,0.3828125,0.1,2
35.0,0.2734375,0.3828125,0.1,2
25.0,0.2734375,0.3828125,0.1,2
15.0,0.2734375,0.3828125,0.1,2
40.0,0.328125,0.0625,0.1,3
5.0,0.328125,0.0625,0.1,3
50.0,0.328125,0.0625,0.1,3
10.0,0.328125,0.0625,0.1,3
35.0,0.328125,0.0625,0.1,3
30.0,0.328125,0.0625,0.1,3
20.0,0.328125,0.0625,0.1,3
45.0,0.328125,0.0625,0.1,3
15.0,0.328125,0.0625,0.1,3
25.0,0.328125,0.0625,0.1,3
40.0,0.3515625,0.4609375,0.1,4
10.0,0.359375,0.4609375,0.1,4
50.0,0.3515625,0.4609375,0.1,4
5.0,0.3515625,0.4609375,0.1,4
35.0,0.3515625,0.4609375,0.1,4
20.0,0.3515625,0.4609375,0.1,4
30.0,0.3515625,0.4609375,0.1,4
45.0,0.359375,0.4609375,0.1,4
25.0,0.3515625,0.4609375,0.1,4
15.0,0.359375,0.4609375,0.1,4
40.0,0.4609375,0.4296875,0.1,5
5.0,0.46875,0.4296875,0.1,5
10.0,0.4609375,0.4296875,0.1,5
50.0,0.4609375,0.4296875,0.1,5
35.0,0.46875,0.4296875,0.1,5
45.0,0.46875,0.4296875,0.1,5
25.0,0.4609375,0.4296875,0.1,5
30.0,0.46875,0.4296875,0.1,5
20.0,0.4609375,0.4296875,0.1,5
15.0,0.46875,0.4453125,0.1,5
5.0,0.515625,0.4765625,0.1,6
10.0,0.515625,0.4609375,0.1,6
40.0,0.5078125,0.46875,0.1,6
50.0,0.5078125,0.4765625,0.1,6
20.0,0.5078125,0.4765625,0.1,6
45.0,0.515625,0.4765625,0.1,6
35.0,0.515625,0.453125,0.1,6
30.0,0.5078125,0.4765625,0.1,6
25.0,0.5078125,0.46875,0.1,6
15.0,0.5078125,0.4765625,0.1,6
5.0,0.5234375,0.046875,0.1,7
10.0,0.515625,0.046875,0.1,7
50.0,0.5234375,0.046875,0.1,7
40.0,0.5234375,0.046875,0.1,7
20.0,0.515625,0.046875,0.1,7
25.0,0.5234375,0.046875,0.1,7
45.0,0.53125,0.046875,0.1,7
30.0,0.5234375,0.046875,0.1,7
35.0,0.515625,0.046875,0.1,7
15.0,0.5234375,0.046875,0.1,7
5.0,0.5234375,0.046875,0.1,8
50.0,0.5234375,0.046875,0.1,8
40.0,0.515625,0.046875,0.1,8
10.0,0.5234375,0.046875,0.1,8
45.0,0.53125,0.046875,0.1,8
20.0,0.5234375,0.046875,0.1,8
25.0,0.515625,0.046875,0.1,8
30.0,0.5234375,0.046875,0.1,8
35.0,0.5078125,0.046875,0.1,8
15.0,0.5390625,0.046875,0.1,8
50.0,0.546875,0.046875,0.1,9
5.0,0.546875,0.046875,0.1,9
45.0,0.5625,0.046875,0.1,9
40.0,0.546875,0.046875,0.1,9
10.0,0.546875,0.046875,0.1,9
25.0,0.546875,0.046875,0.1,9
20.0,0.546875,0.046875,0.1,9
35.0,0.546875,0.046875,0.1,9
30.0,0.546875,0.046875,0.1,9
15.0,0.5625,0.515625,0.1,9
50.0,0.5703125,0.5390625,0.1,10
5.0,0.578125,0.546875,0.1,10
10.0,0.5703125,0.546875,0.1,10
45.0,0.5703125,0.5546875,0.1,10
40.0,0.5625,0.546875,0.1,10
35.0,0.5625,0.046875,0.1,10
25.0,0.5625,0.5390625,0.1,10
20.0,0.578125,0.546875,0.1,10
30.0,0.5703125,0.5546875,0.1,10
15.0,0.5859375,0.5390625,0.1,10
5.0,0.6015625,0.5625,0.1,11
50.0,0.609375,0.5625,0.1,11
10.0,0.609375,0.5703125,0.1,11
45.0,0.6015625,0.5703125,0.1,11
40.0,0.609375,0.546875,0.1,11
25.0,0.6015625,0.5546875,0.1,11
35.0,0.5625,0.5546875,0.1,11
20.0,0.6015625,0.5625,0.1,11
30.0,0.59375,0.5625,0.1,11
15.0,0.609375,0.046875,0.1,11
50.0,0.640625,0.046875,0.1,12
5.0,0.6328125,0.046875,0.1,12
10.0,0.6328125,0.5859375,0.1,12
45.0,0.6328125,0.59375,0.1,12
40.0,0.625,0.5546875,0.1,12
25.0,0.625,0.5625,0.1,12
35.0,0.6171875,0.046875,0.1,12
20.0,0.6328125,0.046875,0.1,12
30.0,0.6328125,0.046875,0.1,12
15.0,0.625,0.046875,0.1,12
50.0,0.6640625,0.609375,0.1,13
5.0,0.65625,0.6015625,0.1,13
10.0,0.671875,0.6171875,0.1,13
45.0,0.6640625,0.609375,0.1,13
40.0,0.6484375,0.578125,0.1,13
20.0,0.65625,0.609375,0.1,13
35.0,0.6015625,0.5703125,0.1,13
25.0,0.65625,0.625,0.1,13
15.0,0.640625,0.609375,0.1,13
30.0,0.65625,0.609375,0.1,13
50.0,0.6796875,0.6328125,0.1,14
5.0,0.6796875,0.625,0.1,14
10.0,0.6796875,0.625,0.1,14
45.0,0.6796875,0.640625,0.1,14
40.0,0.6796875,0.609375,0.1,14
